file: videos/n01443537/goldfish_1.mp4, %Passed: 69.35483870967742, avg_byte_size: 65636.95698924731, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n01443537/goldfish_2.mp4, %Passed: 66.84491978609626, avg_byte_size: 68407.35294117648, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n01443537/goldfish_3.mp4, %Passed: 92.81767955801105, avg_byte_size: 72528.68508287292, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n01882714/koala_1.mp4, %Passed: 100.0, avg_byte_size: 58599.61538461538, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n01882714/koala_2.mp4, %Passed: 98.63013698630137, avg_byte_size: 69762.51369863014, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n01882714/koala_3.mp4, %Passed: 94.48275862068965, avg_byte_size: 69716.8, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02085620/dog_1.mp4, %Passed: 51.86915887850467, avg_byte_size: 55282.7523364486, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02099601/golden_retriever_1.mp4, %Passed: 57.7639751552795, avg_byte_size: 63073.124223602485, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02099712/golden_retriever_1.mp4, %Passed: 69.82758620689656, avg_byte_size: 65924.9525862069, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02110958/pug_1.mp4, %Passed: 77.88461538461539, avg_byte_size: 71612.625, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02110958/pug_3.mp4, %Passed: 100.0, avg_byte_size: 63776.42105263158, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02110958/pug_4.mp4, %Passed: 44.354838709677416, avg_byte_size: 57226.82258064516, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02206856/bee_1.mp4, %Passed: 83.54430379746836, avg_byte_size: 59093.86708860759, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02391049/zebra_1.mp4, %Passed: 100.0, avg_byte_size: 57315.13170731707, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02391049/zebra_2.mp4, %Passed: 97.48201438848922, avg_byte_size: 56422.446043165466, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02391049/zebra_3.mp4, %Passed: 98.47328244274809, avg_byte_size: 67737.34351145038, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02510455/panda_1.mp4, %Passed: 88.19875776397515, avg_byte_size: 65463.75155279503, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02510455/panda_2.mp4, %Passed: 96.2085308056872, avg_byte_size: 70183.82938388626, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02510455/panda_3.mp4, %Passed: 76.99530516431925, avg_byte_size: 72685.68075117371, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02510455/panda_4.mp4, %Passed: 99.33774834437085, avg_byte_size: 69432.45033112583, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02510455/panda_5.mp4, %Passed: 95.86206896551724, avg_byte_size: 59595.95172413793, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02676566/guitar_1.mp4, %Passed: 100.0, avg_byte_size: 48841.759493670885, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02676566/guitar_2.mp4, %Passed: 100.0, avg_byte_size: 42757.808, layer: 11, num_bins_used: 50, Delta Value: 0.1
file: videos/n02676566/guitar_3.mp4, %Passed: 100.0, avg_byte_size: 48824.27725856698, layer: 11, num_bins_used: 50, Delta Value: 0.1
